epoch,acc,loss,lr,val_acc,val_loss
0,0.4201555023923445,1.6745889161192058,0.01,0.37320574162679426,1.916990239084052
1,0.6214114832535885,1.1377810302533602,0.01,0.722488038277512,1.1973126142789303
2,0.7311602870813397,0.8518551643492217,0.01,0.5717703349282297,1.66867448781666
3,0.7631578947368421,0.7881620933243818,0.01,0.569377990430622,1.4476201180636028
4,0.7828947368421053,0.6921674776198476,0.01,0.5956937799043063,1.458422501050114
5,0.8145933014354066,0.6073122157862312,0.01,0.5765550239234449,1.6293550803900905
6,0.8370215311004785,0.5252883588921938,0.01,0.5598086124401914,1.9480611456638317
7,0.853767942583732,0.486070773158775,0.01,0.8827751196172249,0.48920619829990075
8,0.8567583732057417,0.4691784874932689,0.01,0.868421052631579,0.5574351537384485
9,0.875299043062201,0.41301127461244186,0.01,0.7368421052631579,0.9262882371268204
10,0.8872607655502392,0.3777903482690008,0.01,0.8492822966507177,0.5105506219504553
11,0.8920454545454546,0.36245718852140046,0.01,0.41148325358851673,2.97896579007783
12,0.9016148325358851,0.32789966932600406,0.01,0.8732057416267942,0.4291479813746003
13,0.8989234449760766,0.3372571200319526,0.01,0.80622009569378,0.6808455999869336
14,0.9129784688995215,0.2871410994173326,0.01,0.8732057416267942,0.53207993514515
15,0.9156698564593302,0.2802071957147132,0.01,0.8636363636363636,0.4682687359848661
16,0.9168660287081339,0.2757014437304569,0.01,0.2727272727272727,5.048104188088595
17,0.9315191387559809,0.23130520500502277,0.01,0.9090909090909091,0.31932648068124597
18,0.9183612440191388,0.2601329470426513,0.01,0.8181818181818182,0.5315882303355414
19,0.9267344497607656,0.23103263120152476,0.01,0.7105263157894737,0.9364176053179508
20,0.9375,0.21099076151700788,0.01,0.7416267942583732,1.151491392457314
21,0.937799043062201,0.20886602871811785,0.01,0.7320574162679426,0.8559120060724504
22,0.9348086124401914,0.20066495574755944,0.01,0.7033492822966507,1.128564930275867
23,0.9345095693779905,0.20365490367341982,0.01,0.6196172248803827,1.590144480814774
24,0.9434808612440191,0.18023957384643857,0.01,0.8301435406698564,0.6418516491161009
25,0.944377990430622,0.17402581646386756,0.01,0.854066985645933,0.44647290117361327
26,0.9464712918660287,0.1703482391224293,0.01,0.7870813397129187,1.046603935400835
27,0.9419856459330144,0.18242550906630536,0.01,0.7344497607655502,1.5822154158040096
28,0.9545454545454546,0.13789831456000265,0.01,0.9497607655502392,0.18595359012992543
29,0.9467703349282297,0.16898821705493308,0.01,0.916267942583732,0.3751182643313442
30,0.9458732057416268,0.16903816011559405,0.01,0.8588516746411483,0.49951500679103383
31,0.9551435406698564,0.13891512663944727,0.01,0.7799043062200957,0.7567869228039061
32,0.9593301435406698,0.12739431918380084,0.01,0.9521531100478469,0.1583000972864784
33,0.9590311004784688,0.13018480291351694,0.01,0.861244019138756,0.5326130094282935
34,0.9575358851674641,0.13374859721211993,0.01,0.8732057416267942,0.43008417793811116
35,0.9641148325358851,0.10955119745579017,0.01,0.7679425837320574,1.1849223784567637
36,0.9596291866028708,0.11586988935930516,0.01,0.8947368421052632,0.38802055469112534
37,0.9644138755980861,0.10950168193057269,0.01,0.9330143540669856,0.22436253851030075
38,0.9593301435406698,0.13125341753165878,0.01,0.8397129186602871,0.6317414831254257
39,0.9671052631578947,0.0988072400487173,0.01,0.8995215311004785,0.4329343241634979
40,0.9629186602870813,0.11314969064789876,0.01,0.916267942583732,0.26527608855311097
41,0.9680023923444976,0.10686980480416002,0.01,0.9019138755980861,0.353738914997513
42,0.9647129186602871,0.10295754040170318,0.01,0.8014354066985646,0.8092667273018491
43,0.96561004784689,0.10349681798646362,0.01,0.8803827751196173,0.39426156269769635
44,0.9805622009569378,0.058432330531779035,0.005,0.9617224880382775,0.13492382728604993
45,0.9868421052631579,0.04075507178068014,0.005,0.9593301435406698,0.14757840985011167
46,0.9868421052631579,0.04413728163335386,0.005,0.9449760765550239,0.19444999164519008
47,0.9853468899521531,0.047943329187529214,0.005,0.9593301435406698,0.2087594770813031
48,0.9880382775119617,0.04317515502855552,0.005,0.9617224880382775,0.13536350000716532
49,0.9895334928229665,0.03393231580240358,0.005,0.9641148325358851,0.1449608661896665
50,0.9895334928229665,0.030884962484766073,0.005,0.9712918660287081,0.14014615918343673
51,0.9841507177033493,0.0465191831640912,0.005,0.9425837320574163,0.24393255705736314
52,0.9868421052631579,0.038363277637498874,0.005,0.9521531100478469,0.15588155500679923
53,0.9829545454545454,0.05261692587523242,0.005,0.9617224880382775,0.1385108408971125
54,0.9880382775119617,0.0383983816054621,0.005,0.9545454545454546,0.19832119905502918
