epoch,acc,loss,lr,val_acc,val_loss
0,0.45663875598086123,1.5775896804184435,0.01,0.3181818181818182,2.519618090259972
1,0.6384569377990431,1.1008373896043266,0.01,0.41148325358851673,2.781402722500158
2,0.7215909090909091,0.876892353929401,0.01,0.6148325358851675,1.3526230639818182
3,0.7727272727272727,0.7395680636773554,0.01,0.645933014354067,1.2100775681043927
4,0.7864832535885168,0.6854369054196411,0.01,0.7320574162679426,0.9624017491295007
5,0.819677033492823,0.5960773306600214,0.01,0.6507177033492823,1.208030556947991
6,0.8415071770334929,0.5246532632385572,0.01,0.65311004784689,0.9605727267037169
7,0.853767942583732,0.5046770039223955,0.01,0.6339712918660287,1.2293798055802807
8,0.8591507177033493,0.4770251092229163,0.01,0.638755980861244,1.3629549009163984
9,0.8702153110047847,0.43437731636322713,0.01,0.7966507177033493,0.6671931172529476
10,0.8738038277511961,0.414191934605392,0.01,0.8779904306220095,0.43337631485821526
11,0.8806818181818182,0.3914672251273856,0.01,0.7177033492822966,0.8857047527172919
12,0.8884569377990431,0.3739113869796102,0.01,0.8564593301435407,0.4238164048445852
13,0.8926435406698564,0.35011812730170966,0.01,0.8516746411483254,0.49612346469785606
14,0.8938397129186603,0.35263673747047497,0.01,0.7990430622009569,0.6812530150681592
15,0.9016148325358851,0.34197773828068706,0.01,0.7679425837320574,0.7618658807859466
16,0.8974282296650717,0.34724556461520245,0.01,0.8732057416267942,0.4093104733519577
17,0.9046052631578947,0.3110188427670863,0.01,0.8947368421052632,0.3300058630664953
18,0.9066985645933014,0.2922679303463495,0.01,0.8086124401913876,0.6068112728270617
19,0.9078947368421053,0.29493995042491045,0.01,0.8492822966507177,0.5894481978383646
20,0.9078947368421053,0.27713636425379484,0.01,0.8444976076555024,0.5423932160700907
21,0.9240430622009569,0.24883826203760134,0.01,0.7081339712918661,1.0764701269460066
22,0.9177631578947368,0.2609041474420359,0.01,0.8875598086124402,0.37746130051224996
23,0.9228468899521531,0.25626178570180846,0.01,0.8181818181818182,0.5681623241476466
24,0.9183612440191388,0.24760161731369865,0.01,0.8636363636363636,0.4133737960687736
25,0.9330143540669856,0.2106189220875243,0.01,0.8708133971291866,0.41398030734714564
26,0.9261363636363636,0.23014307202622028,0.01,0.8947368421052632,0.3780044709604109
27,0.930921052631579,0.2056520656415464,0.01,0.8277511961722488,0.5768734378668894
28,0.9249401913875598,0.2156526347509202,0.01,0.8923444976076556,0.279827097519947
29,0.9488636363636364,0.16955797538462342,0.01,0.8636363636363636,0.39904698942070516
30,0.9407894736842105,0.18100026812536404,0.01,0.8086124401913876,0.7363620816538351
31,0.9428827751196173,0.169775496138389,0.01,0.9066985645933014,0.34008155300607235
32,0.9410885167464115,0.17083514073925454,0.01,0.8803827751196173,0.37456576264146985
33,0.9485645933014354,0.15455896573898195,0.01,0.9330143540669856,0.20464318270603435
34,0.9363038277511961,0.18811574224959146,0.01,0.8181818181818182,0.7831156535328112
35,0.9473684210526315,0.1607625403275917,0.01,0.8349282296650717,0.4621427694344492
36,0.9563397129186603,0.1338107040338274,0.01,0.84688995215311,0.5319667760657066
37,0.9605263157894737,0.11708845922060013,0.01,0.7081339712918661,1.7200020427624005
38,0.9590311004784688,0.12379340957377455,0.01,0.8755980861244019,0.41897364495473616
39,0.9494617224880383,0.15275708662260226,0.01,0.8181818181818182,0.635700429990246
40,0.9626196172248804,0.11616893238237609,0.01,0.8133971291866029,0.6762667552848752
