epoch,acc,loss,lr,val_acc,val_loss
0,0.39174641148325356,1.7386412189908005,0.01,0.17703349282296652,7.171858777269792
1,0.5708732057416268,1.2920096319828307,0.01,0.5885167464114832,1.3203224274530365
2,0.7048444976076556,0.9446886423173133,0.01,0.5980861244019139,1.3364237743701661
3,0.749700956937799,0.7844083099202677,0.01,0.583732057416268,1.5351605255638012
4,0.7840909090909091,0.6990733604575173,0.01,0.35406698564593303,4.446329261127271
5,0.812200956937799,0.6198519749219338,0.01,0.6124401913875598,1.2326347394423052
6,0.8223684210526315,0.5727946396168482,0.01,0.7607655502392344,1.0507784579706747
7,0.8415071770334929,0.5244748275994399,0.01,0.6602870813397129,1.3583435131031931
8,0.8606459330143541,0.4592724043082749,0.01,0.7727272727272727,0.722296165364781
9,0.8666267942583732,0.44780816271918955,0.01,0.6555023923444976,1.2338324902160316
10,0.8842703349282297,0.40612607763670205,0.01,0.33014354066985646,4.896111162085282
11,0.8845693779904307,0.387347041237119,0.01,0.6866028708133971,1.0597261834943124
12,0.8941387559808612,0.35387641091888955,0.01,0.7464114832535885,1.0759057004771164
13,0.8944377990430622,0.3436600438488478,0.01,0.861244019138756,0.4377743069207269
14,0.8995215311004785,0.33726136016539127,0.01,0.7894736842105263,0.6727176382602972
15,0.9040071770334929,0.3142071733792629,0.01,0.8349282296650717,0.5986535721792702
16,0.909688995215311,0.29094707465153546,0.01,0.8660287081339713,0.4412639841045204
17,0.9222488038277512,0.25823131316167675,0.01,0.9066985645933014,0.33073485893994997
18,0.9111842105263158,0.2819950182980114,0.01,0.8444976076555024,0.4485095991668376
19,0.9147727272727273,0.25613491918165326,0.01,0.9090909090909091,0.3429843739798052
20,0.9240430622009569,0.24534966044058873,0.01,0.8732057416267942,0.43404769986582714
21,0.9219497607655502,0.24852534082136674,0.01,0.5645933014354066,2.2433485236179314
22,0.9339114832535885,0.2138015328489832,0.01,0.8995215311004785,0.40413606015332576
23,0.9255382775119617,0.2152956494165843,0.01,0.84688995215311,0.48560865957325583
24,0.9407894736842105,0.18714778190707057,0.01,0.7894736842105263,0.9167451633755385
25,0.9321172248803827,0.2053861296685573,0.01,0.6124401913875598,1.4206973108948704
26,0.9464712918660287,0.17322997235942023,0.01,0.8086124401913876,0.5531418913859499
27,0.9333133971291866,0.18120598126036833,0.01,0.5358851674641149,2.5402996093034744
28,0.9527511961722488,0.14969019303387968,0.01,0.7942583732057417,0.9203902538954927
29,0.9425837320574163,0.18830244936150362,0.01,0.9138755980861244,0.27173670688777735
30,0.9470693779904307,0.15941730730372602,0.01,0.9282296650717703,0.2497814646766089
31,0.9407894736842105,0.17332962681968256,0.01,0.9090909090909091,0.2932313435508215
32,0.9503588516746412,0.15801137813150273,0.01,0.9114832535885168,0.2708069207748336
33,0.972488038277512,0.09042283047938109,0.005,0.9521531100478469,0.18378134746812996
34,0.9817583732057417,0.06974162130324732,0.005,0.9401913875598086,0.15986956665559748
35,0.9778708133971292,0.06869040049599154,0.005,0.9354066985645934,0.18463374365513263
36,0.9802631578947368,0.07216914069786463,0.005,0.9521531100478469,0.16488001190636165
37,0.9793660287081339,0.06421967065628116,0.005,0.9330143540669856,0.21784436598455792
38,0.9820574162679426,0.057434849714091366,0.005,0.9449760765550239,0.18822666122600365
39,0.9799641148325359,0.06884686304654583,0.005,0.9521531100478469,0.1832228346558457
40,0.9769736842105263,0.06676051246340561,0.005,0.9401913875598086,0.23821451565703047
41,0.9823564593301436,0.05967504773629438,0.005,0.9617224880382775,0.1473860167442881
42,0.978767942583732,0.06208099765350355,0.005,0.9617224880382775,0.1683853124869925
43,0.9883373205741627,0.03750577077005183,0.0025,0.9497607655502392,0.17256801081353434
44,0.9913277511961722,0.03168386971720318,0.0025,0.9617224880382775,0.1537492798029169
45,0.993421052631579,0.027735150037066003,0.0025,0.9593301435406698,0.16002718826995954
46,0.99372009569378,0.025164592768162134,0.0025,0.9712918660287081,0.11228320807276759
47,0.9946172248803827,0.024124788975287893,0.0025,0.9641148325358851,0.15088942588835288
48,0.9949162679425837,0.020370274005115475,0.0025,0.9545454545454546,0.1918077513300669
49,0.9925239234449761,0.027741254325650097,0.0025,0.9569377990430622,0.1860026760214386
50,0.9949162679425837,0.021617432059046177,0.0025,0.9593301435406698,0.19685417045234774
51,0.993122009569378,0.02504533493692958,0.0025,0.9641148325358851,0.155402556378684
52,0.9955143540669856,0.016494676287891523,0.0025,0.9497607655502392,0.21276678841425448
53,0.9946172248803827,0.01973904219324284,0.0025,0.9617224880382775,0.15486989611869514
54,0.9940191387559809,0.019906352908050717,0.0025,0.9641148325358851,0.1435484530318709
55,0.9907296650717703,0.02973409900621402,0.0025,0.9545454545454546,0.21633324433033788
56,0.9925239234449761,0.02401188497259808,0.0025,0.9665071770334929,0.14055812969488551
57,0.9976076555023924,0.015423728321065807,0.00125,0.9641148325358851,0.12843907423137518
