epoch,acc,loss,lr,val_acc,val_loss
58,0.9575,0.14287836491130293,0.005,0.89,0.3816962015628815
59,0.95875,0.13269592126831412,0.005,0.87,0.4086744457483292
60,0.95,0.14973049537278713,0.005,0.72,1.0511188054084777
61,0.9425,0.17500787659548223,0.005,0.77,0.778856149315834
62,0.96125,0.1366293722577393,0.005,0.9,0.26119254052639007
63,0.97,0.11051192663609982,0.005,0.89,0.3297756177559495
64,0.9525,0.16222371683456005,0.005,0.8,0.5544351172447205
65,0.9725,0.10545580666512251,0.005,0.92,0.35966546859592197
66,0.975,0.09443556543672457,0.005,0.92,0.267658251747489
67,0.97375,0.09867370165884495,0.005,0.82,0.5770180851966142
68,0.97125,0.09435481131076813,0.005,0.93,0.265607597976923
69,0.96875,0.11976225293707103,0.005,0.9,0.4105382220819592
70,0.955,0.11951456289272755,0.005,0.84,0.6214707292243838
71,0.9875,0.06578294877894222,0.0025,0.92,0.2639085583761334
72,0.99125,0.05221739515662193,0.0025,0.92,0.3156419244874269
73,0.9875,0.06370199372991919,0.0025,0.94,0.2583079529739916
74,0.98625,0.06059192664222792,0.0025,0.91,0.21177437476813793
75,0.99,0.05887312652543187,0.0025,0.88,0.2845049642957747
76,0.98,0.06930699286283926,0.0025,0.9,0.4097206472605467
77,0.9925,0.04569561282871291,0.00125,0.93,0.27156412675976754
78,0.98375,0.05715789784677327,0.00125,0.93,0.25933984491974116
79,0.99,0.04647883720928803,0.00125,0.92,0.22953157942742108
80,0.995,0.041101385471411046,0.00125,0.95,0.2562597132474184
81,0.99625,0.0374084415694233,0.00125,0.92,0.24285927407443522
82,0.98875,0.05448277569841593,0.00125,0.93,0.305453964099288
83,0.98875,0.04581807230599225,0.00125,0.94,0.2654120438545942
84,0.99,0.05318518082611263,0.00125,0.95,0.26102643691003324
85,0.99625,0.041990755998995155,0.00125,0.91,0.21985698617994787
86,0.98875,0.053015544093213976,0.000625,0.93,0.21201855707913636
87,0.9925,0.03969153860816732,0.000625,0.93,0.23593672309070826
88,0.9975,0.02779357053921558,0.000625,0.93,0.25048738891258837
89,0.9975,0.02973373144166544,0.000625,0.94,0.2533724690228701
90,0.9925,0.03495416364748962,0.000625,0.94,0.27686514403671025
91,0.99625,0.03208628926659003,0.000625,0.95,0.22494605246931315
92,1.0,0.025002966438187287,0.000625,0.94,0.23860597232356667
93,1.0,0.03209005448501557,0.000625,0.93,0.24517997262999416
94,0.995,0.03483990632114001,0.000625,0.92,0.25704990688711404
95,0.99625,0.04105973013560288,0.000625,0.93,0.24672999903559684
96,0.99,0.03681595002533868,0.000625,0.91,0.259627066347748
97,0.99625,0.025368715648073702,0.0003125,0.95,0.249476360976696
98,0.99625,0.030196224462706596,0.0003125,0.95,0.24624640859663485
99,0.9925,0.03664523967192508,0.0003125,0.95,0.23205787444487214
