epoch,acc,loss,lr,val_acc,val_loss
0,0.35,1.8104557645320893,0.01,0.18,6.171390857696533
1,0.44875,1.5264362239837646,0.01,0.14,6.233762092590332
2,0.46625,1.4739630860090256,0.01,0.38,3.6861004638671875
3,0.495,1.3867896723747253,0.01,0.38,2.5058408117294313
4,0.53125,1.3312347060441971,0.01,0.51,1.3894229817390442
5,0.56125,1.2302448290586472,0.01,0.44,2.105242910385132
6,0.61875,1.1167117831110955,0.01,0.44,1.5279227924346923
7,0.59625,1.1370966941118241,0.01,0.46,1.5569458198547363
8,0.6625,0.990644828081131,0.01,0.58,1.2846706128120422
9,0.63625,1.0264050218462943,0.01,0.48,1.987704530954361
10,0.62875,1.040636143386364,0.01,0.5,1.6528374862670898
11,0.68625,0.9064464965462684,0.01,0.57,1.4349450421333314
12,0.66375,0.9282814171910286,0.01,0.48,1.9045187044143677
13,0.67875,0.9237139175832272,0.01,0.42,3.072792439460754
14,0.69125,0.9427711042761803,0.01,0.49,1.9611743688583374
15,0.70625,0.8506155529618263,0.01,0.62,1.1804132515192032
16,0.7275,0.7946924351155757,0.01,0.58,1.230768741965294
17,0.71625,0.8055142989754677,0.01,0.64,1.2395910024642944
18,0.73125,0.7982446457445621,0.01,0.54,1.4460663938522338
19,0.75625,0.7075044718384743,0.01,0.67,1.4495105987787247
20,0.7275,0.8038595533370971,0.01,0.67,1.0657583475112915
21,0.7775,0.6907098105549813,0.01,0.6,1.1304778337478638
22,0.75875,0.7302841839194297,0.01,0.67,1.1868166381120682
23,0.77875,0.6944390635192395,0.01,0.54,2.0320628690719604
24,0.7875,0.6566648707538844,0.01,0.65,0.9887060248851776
25,0.80625,0.6513155914843083,0.01,0.7,1.251604517698288
26,0.8,0.573864823281765,0.01,0.69,1.0852976500988007
27,0.77125,0.6547015201672912,0.01,0.69,1.1129927384853362
28,0.80125,0.5797691090404987,0.01,0.56,1.3648263669013978
29,0.81375,0.5820129764080048,0.01,0.6,1.5293950462341308
30,0.81875,0.523755459934473,0.01,0.75,0.9603034126758575
31,0.82125,0.5474386930465698,0.01,0.61,1.3048563069105148
32,0.8025,0.5627665307372809,0.01,0.63,1.1069259387999772
33,0.83375,0.5345921174436807,0.01,0.61,1.8075200670957565
34,0.85625,0.4272416893020272,0.01,0.71,0.8293028545379638
35,0.845,0.49672188725322486,0.01,0.62,1.201462697982788
36,0.84125,0.4989959696494043,0.01,0.68,1.1065819019079208
37,0.86125,0.4301220514625311,0.01,0.75,0.9225448471307754
38,0.8725,0.39593382757157086,0.01,0.75,0.9575051409006119
39,0.85625,0.43344429079443214,0.01,0.78,0.9462514972686767
40,0.84,0.4317576666548848,0.01,0.76,0.9829216766357421
41,0.8725,0.38255897220224144,0.01,0.75,0.8882325011491775
42,0.86,0.41446953259408476,0.01,0.71,1.2543200838565827
43,0.86875,0.4293549843132496,0.01,0.68,1.2299458220601083
44,0.86125,0.43330735340714455,0.01,0.79,0.7766920378804207
45,0.88625,0.34434407647699117,0.01,0.66,0.9859172165393829
46,0.87,0.39538655303418635,0.01,0.76,0.9372963112592697
47,0.88,0.39531203981488944,0.01,0.75,0.8981348764896393
48,0.90125,0.2819958426244557,0.01,0.65,1.2487396562099458
49,0.89125,0.3132839564140886,0.01,0.75,0.8316638606786728
50,0.89375,0.2952447123080492,0.01,0.82,0.7742997980117798
51,0.92125,0.24103066441137344,0.01,0.58,1.8510020700097085
52,0.91125,0.27748338459059596,0.01,0.75,1.0461545449495315
53,0.91125,0.26077619632706045,0.01,0.73,1.0755737987160683
54,0.92125,0.27797845215536654,0.01,0.76,1.1570998391509055
55,0.9375,0.2220146101526916,0.01,0.83,0.9887423765659332
56,0.9175,0.25969520695507525,0.01,0.67,1.2767319171130658
57,0.91375,0.25803891809191554,0.01,0.8,1.0012237483263016
58,0.93,0.20346056113950908,0.01,0.89,0.6288448319584131
59,0.9475,0.16875980872660876,0.01,0.8,0.7501933318376541
60,0.92375,0.22505494732642548,0.01,0.81,0.8624514398910105
61,0.91375,0.24078379447571932,0.01,0.62,2.0012916034460067
62,0.91125,0.2674627805221826,0.01,0.85,0.7953062269091606
63,0.9275,0.24441237842664124,0.01,0.53,2.045824863910675
64,0.95125,0.14052120538661256,0.005,0.79,0.6696684643626213
65,0.965,0.13442987603601067,0.005,0.86,0.6342142058163881
66,0.96375,0.1270843145577237,0.005,0.83,0.7278319294936955
67,0.97875,0.07972531782696024,0.005,0.85,0.7327478864602744
68,0.96875,0.10369246027898044,0.005,0.79,0.7582739468850196
69,0.97,0.11116111769806594,0.005,0.87,0.5737798078358174
70,0.98,0.08622018719092012,0.005,0.84,0.7610124311596155
71,0.9775,0.08213167346548289,0.005,0.88,0.7135690020164475
72,0.98,0.07326075003482402,0.0025,0.88,0.6192498798738234
73,0.98625,0.06113255314528942,0.0025,0.84,0.6966036461992189
74,0.9875,0.06253052371554077,0.0025,0.88,0.6528266147407703
75,0.99125,0.05393824226455763,0.0025,0.86,0.6400786799937487
76,0.98375,0.06684729236643762,0.0025,0.85,0.6737049236614258
77,0.99,0.04937638292321935,0.0025,0.84,0.6392206059675664
78,0.98125,0.06630460669985042,0.0025,0.84,0.6183897991897538
79,0.98875,0.051192808522609996,0.0025,0.84,0.6866916855564341
80,0.9725,0.09041000459808857,0.0025,0.84,0.7591904533468187
81,0.9675,0.1289879948995076,0.0025,0.85,0.85140878893435
82,0.99125,0.045416616501752285,0.00125,0.85,0.6611622715368867
83,0.99125,0.0414867540972773,0.00125,0.86,0.6546425835974514
84,0.9925,0.04717228062450886,0.00125,0.89,0.6513396106055006
85,0.98875,0.04719075641944073,0.00125,0.85,0.6660691244201735
86,0.99625,0.03339917078614235,0.00125,0.85,0.6457476446847431
87,0.9925,0.03773180090589449,0.00125,0.85,0.6504394639702514
88,0.9975,0.029876868595601992,0.00125,0.85,0.6470953530305996
89,0.99375,0.03906355150975287,0.00125,0.84,0.73080585940741
90,0.9925,0.03811556154629216,0.00125,0.85,0.6794907747022808
91,0.99375,0.0375272084097378,0.00125,0.85,0.6763080555573106
92,0.9975,0.028642307831905783,0.00125,0.85,0.7216737171215937
93,0.98,0.07070161378826015,0.00125,0.86,0.7456796084344387
94,0.985,0.048015763509320096,0.00125,0.86,0.6821211502677761
95,0.995,0.03718406613450497,0.00125,0.87,0.6526714622159488
96,0.99375,0.037234957035398114,0.00125,0.85,0.692522278924007
97,0.99125,0.03393136871105526,0.000625,0.85,0.6879763814434409
