epoch,acc,loss,lr,val_acc,val_loss
86,0.995,0.057268656878732144,0.00125,0.94,0.23438056856393813
87,0.99125,0.04433230000082403,0.00125,0.92,0.25055236868560316
88,0.99125,0.04865938334958628,0.00125,0.92,0.2994473423436284
89,0.9875,0.0710803404985927,0.00125,0.92,0.22768560081720352
90,0.98875,0.05692509618820622,0.00125,0.96,0.19049780022352933
91,0.99,0.04364720701705664,0.00125,0.92,0.1865157563984394
92,0.99,0.05301035315264016,0.00125,0.95,0.1660157433897257
93,0.97875,0.06504709483357146,0.00125,0.95,0.23941838532686233
94,0.97875,0.06600064016878605,0.00125,0.8,0.5633821889013052
95,0.98875,0.06448170825373381,0.00125,0.91,0.32605963669717314
96,0.9925,0.04828220409573987,0.000625,0.94,0.24882255017757415
97,0.9925,0.04108172745327465,0.000625,0.93,0.22888429708778857
98,0.9875,0.04252791325561702,0.000625,0.94,0.19823452420532703
