epoch,acc,loss,lr,val_acc,val_loss
42,0.89375,0.3354385496303439,0.005,0.82,0.51143235206604
43,0.89375,0.3125727927312255,0.005,0.8,0.5858614659309387
44,0.89875,0.32080696884542703,0.005,0.77,0.7109542018175126
45,0.90375,0.2924871736764908,0.005,0.76,1.0130108070373536
46,0.91125,0.29150507362559436,0.005,0.78,0.5895014542341233
47,0.8775,0.3072206606157124,0.005,0.82,0.5254125428199768
48,0.905,0.30163221642374993,0.005,0.72,0.7457636654376983
49,0.92375,0.2397376530058682,0.005,0.82,0.5120240026712417
50,0.92875,0.24354502260684968,0.005,0.75,0.7062216836214066
51,0.9425,0.22081900479272007,0.005,0.87,0.483283154964447
52,0.9325,0.21921032847836613,0.005,0.84,0.49255976974964144
53,0.92875,0.2367863023467362,0.005,0.83,0.44814456135034564
54,0.94375,0.21181939413771034,0.005,0.84,0.49018149316310883
55,0.915,0.23534026496112348,0.005,0.82,0.5385417321324348
56,0.92,0.2289184705540538,0.005,0.74,0.7530963450670243
57,0.93375,0.1994828366301954,0.005,0.74,1.2252363365888597
58,0.93625,0.2035650069406256,0.005,0.83,0.6903180575370789
59,0.96,0.13543691665865482,0.005,0.87,0.455946227312088
60,0.93625,0.18812784598208965,0.005,0.81,0.635386273264885
61,0.93,0.19622805152088404,0.005,0.84,0.4541850680112839
62,0.9425,0.18536056334152817,0.005,0.75,0.6277639850974083
63,0.945,0.16610550086013973,0.005,0.87,0.5289878335595131
64,0.9575,0.13530190965626387,0.0025,0.9,0.3907938325405121
65,0.9625,0.11678186612203717,0.0025,0.8,0.5613637587428093
66,0.97375,0.10836666426621377,0.0025,0.91,0.4005195364356041
67,0.98,0.08883685138076544,0.0025,0.91,0.31669779375195506
68,0.98125,0.09383341829758138,0.0025,0.92,0.3707092582434416
69,0.97125,0.10188069514930248,0.0025,0.79,0.6063223949074745
70,0.95875,0.14030132072977722,0.0025,0.89,0.3629745690524578
71,0.9725,0.10333298473618925,0.0025,0.88,0.5225483472272754
72,0.9825,0.07481521000794601,0.00125,0.92,0.32244484558701514
73,0.97875,0.09182319656480104,0.00125,0.86,0.380808811634779
74,0.98875,0.06179207486100495,0.00125,0.85,0.37710407987236977
75,0.97625,0.09562648568069562,0.00125,0.91,0.3736327916383743
76,0.98625,0.06958162646275014,0.00125,0.86,0.35300095826387407
77,0.9825,0.07188099240185693,0.00125,0.88,0.3637940446287394
78,0.9875,0.0613231258885935,0.00125,0.91,0.33917423397302626
79,0.9875,0.08386848734226078,0.00125,0.91,0.3753770949691534
80,0.98375,0.06497556284768508,0.00125,0.89,0.307644198089838
81,0.98,0.07639266784302891,0.00125,0.91,0.34126835033297537
82,0.99,0.05518050328362733,0.00125,0.88,0.38455037146806714
83,0.98625,0.06828143207472749,0.00125,0.91,0.3553044939786196
84,0.98875,0.05770673371385783,0.00125,0.91,0.3436055212467909
85,0.98625,0.06154544271994382,0.00125,0.91,0.34147945292294024
