epoch,acc,loss,lr,val_acc,val_loss
0,0.29,1.9019916069507599,0.01,0.22,9.755779838562011
1,0.42125,1.596897406578064,0.01,0.17,7.277447929382324
2,0.4675,1.4579403620958329,0.01,0.38,2.516589889526367
3,0.49125,1.4380620568990707,0.01,0.35,2.971556529998779
4,0.515,1.356415388584137,0.01,0.41,1.892380714416504
5,0.54375,1.2667225152254105,0.01,0.34,1.8555200862884522
6,0.5475,1.261995724439621,0.01,0.51,1.4058136558532714
7,0.595,1.2018593043088912,0.01,0.33,1.558668656349182
8,0.62,1.1384566795825959,0.01,0.54,1.4486531543731689
9,0.60875,1.1085304886102676,0.01,0.54,1.4881962251663208
10,0.6325,1.0902076175808906,0.01,0.61,1.1079171895980835
11,0.6325,1.0477700892090798,0.01,0.42,1.589817805290222
12,0.6525,1.000261981189251,0.01,0.71,0.897748167514801
13,0.6875,0.914355203807354,0.01,0.59,1.3892913889884948
14,0.67625,0.9442104956507683,0.01,0.77,0.7098892295360565
15,0.70125,0.8570756104588508,0.01,0.7,0.9551565980911255
16,0.72,0.8555724564194679,0.01,0.65,1.310949330329895
17,0.715,0.8575027921795845,0.01,0.48,1.9546621584892272
18,0.7375,0.7685556384921074,0.01,0.73,0.7906054377555847
19,0.745,0.7229228341579437,0.01,0.63,1.1138662099838257
20,0.72875,0.7752063614875078,0.01,0.72,1.080914535522461
21,0.755,0.7193329110741615,0.01,0.77,0.714364687204361
22,0.8,0.6332035985589027,0.01,0.79,0.6741166698932648
23,0.75375,0.710300140157342,0.01,0.7,0.8594634586572647
24,0.77375,0.6778854470700025,0.01,0.68,0.9683073258399963
25,0.785,0.665976881980896,0.01,0.69,0.9046692216396331
26,0.82,0.5555399615317583,0.01,0.58,1.9924280452728271
27,0.7725,0.6539625887572765,0.01,0.84,0.5726484352350235
28,0.82875,0.5170728464983404,0.01,0.79,0.6089343190193176
29,0.82375,0.5514736362546683,0.01,0.72,0.7759310722351074
30,0.80625,0.5387512539327145,0.01,0.78,0.6702670252323151
31,0.8125,0.5463223252445459,0.01,0.79,0.5557818180322647
32,0.84625,0.48447169840335846,0.01,0.7,1.1625726222991943
33,0.84375,0.47099327851086853,0.01,0.72,0.7311284852027893
34,0.8575,0.4481987776234746,0.01,0.58,1.729842896461487
35,0.86875,0.4297505713254213,0.01,0.82,0.5050761997699738
36,0.85375,0.4785764961689711,0.01,0.67,1.2038233482837677
37,0.86625,0.4214126059040427,0.01,0.8,0.47994847774505617
38,0.87,0.3875660173222423,0.01,0.65,0.9712233090400696
39,0.87375,0.38394878167659047,0.01,0.5,2.486277494430542
40,0.855,0.44618626199662687,0.01,0.79,0.6628051060438156
41,0.89,0.3408928876183927,0.01,0.67,0.8002223539352417
42,0.865,0.41263480328023433,0.01,0.67,1.2076315307617187
43,0.865,0.36120114315301177,0.01,0.65,2.0410334968566897
44,0.91875,0.3065773896500468,0.01,0.89,0.5179644584655761
45,0.9025,0.2910813816357404,0.01,0.69,1.0220788836479187
46,0.88625,0.3152668038289994,0.01,0.58,1.4028535223007201
47,0.91375,0.27704400595277545,0.01,0.55,2.221944532394409
48,0.90625,0.27753777377307415,0.01,0.81,0.6128232589364052
49,0.915,0.27068562949076297,0.01,0.72,1.273090398311615
50,0.92125,0.25373138308525084,0.01,0.81,0.595451552271843
51,0.9225,0.25465158726088705,0.01,0.63,1.6320634126663207
52,0.9,0.2896125143393874,0.01,0.43,2.121082277297974
53,0.91875,0.25996346049010755,0.01,0.82,0.6887934327125549
54,0.92,0.2261104949656874,0.01,0.69,1.2338740372657775
55,0.9175,0.2727644530404359,0.01,0.79,0.6451106387376785
56,0.93875,0.20193317181430756,0.01,0.88,0.4692534172534943
57,0.92375,0.22541244680061936,0.01,0.68,1.4718037450313568
58,0.95125,0.1740845758281648,0.01,0.82,0.594131897687912
59,0.91375,0.2545399137865752,0.01,0.69,1.560551300048828
60,0.9125,0.25220675592310726,0.01,0.85,0.4717805275321007
61,0.935,0.1980551202595234,0.01,0.86,0.38259795576334
62,0.94625,0.1642149043129757,0.01,0.79,0.724647034406662
63,0.92375,0.22133259792230092,0.01,0.68,1.7444853854179383
64,0.935,0.2083103815559298,0.01,0.66,1.1907367885112763
65,0.93125,0.21149832284078002,0.01,0.66,1.799000403881073
66,0.94,0.20036393723450602,0.01,0.87,0.5660393416881562
67,0.96625,0.12505190508905797,0.005,0.86,0.4490956008434296
68,0.975,0.09349935727659613,0.005,0.86,0.48963901042938235
69,0.9825,0.07457859237678349,0.005,0.84,0.520289760529995
70,0.98375,0.07943320748512633,0.005,0.88,0.4339676716923714
71,0.98,0.08969750415766611,0.005,0.87,0.4979671020805836
72,0.99125,0.06482951224897988,0.005,0.86,0.5515300610661507
73,0.985,0.0717357498104684,0.005,0.86,0.4504261247813702
74,0.9775,0.08287826874991878,0.005,0.84,0.564230901747942
75,0.9675,0.10312052630411926,0.005,0.87,0.559163937419653
76,0.975,0.0718630739254877,0.005,0.82,0.8768849062174559
77,0.9875,0.058301706635393205,0.0025,0.89,0.4116552007570863
78,0.98375,0.04635635374812409,0.0025,0.88,0.4718257860839367
79,0.98,0.0739278446114622,0.0025,0.89,0.34791044555604456
80,0.98875,0.05113003991544247,0.0025,0.88,0.5224372133612633
81,0.98875,0.050644454453140496,0.0025,0.88,0.49218406721949576
82,0.9875,0.052091213122475895,0.0025,0.88,0.4581833811104298
83,0.98875,0.04688701921142638,0.00125,0.87,0.4211663792282343
84,0.99,0.04699378700461239,0.00125,0.88,0.3716213098913431
85,0.995,0.04075060882605612,0.00125,0.88,0.4124824725091457
86,0.99625,0.028212315316777675,0.00125,0.89,0.4319228380173445
87,0.99375,0.03484265653649345,0.00125,0.88,0.43831406310200693
88,0.98625,0.05029627500101924,0.00125,0.85,0.498086599484086
89,0.9975,0.027204936306225135,0.00125,0.89,0.44442368529737
90,0.99625,0.03450968949357048,0.00125,0.91,0.4027977959066629
91,0.99375,0.030400581143330784,0.00125,0.91,0.4247992454096675
92,0.99125,0.0367964775551809,0.00125,0.89,0.38849784038960933
93,0.9925,0.03703583991155028,0.00125,0.86,0.44975294344127176
94,0.99375,0.03326189353014342,0.000625,0.89,0.43134089693427086
95,0.9975,0.025105464311200195,0.000625,0.89,0.41135985985398293
96,0.99125,0.04096536358643789,0.000625,0.89,0.428745446652174
97,0.98875,0.04371974846872036,0.000625,0.9,0.4197477800399065
